Time,LED_2W,LED_4W,Halogen,CFL,Toaster,Fan,Total
19:41:33,2,0,70,0,750,2,824
19:41:35,2,0,0,0,0,0,2
19:41:37,2,0,70,20,750,17,859
19:41:38,0,0,70,20,0,2,92
19:41:39,0,4,0,20,0,2,26
19:41:39,2,0,70,20,0,2,94
19:41:40,0,0,70,0,0,15,85
19:41:41,0,4,140,20,0,15,179
19:41:41,2,0,140,20,750,17,929
19:41:42,2,4,0,0,0,2,8
19:41:43,2,4,70,0,0,17,93
19:41:43,2,0,70,0,0,2,74
19:41:44,0,0,70,0,750,2,822
19:41:45,2,0,0,20,0,17,39
19:41:45,0,4,140,0,750,0,894
19:41:46,0,0,0,20,750,2,772
19:41:47,2,0,70,20,750,15,857
19:41:47,2,0,70,0,0,15,87
19:41:48,2,4,0,0,750,2,758
19:41:49,2,4,70,0,750,17,843
19:41:49,0,0,70,20,750,0,840
19:41:50,2,4,70,0,750,0,826
19:41:51,0,4,70,0,0,0,74
19:41:51,2,4,140,20,0,2,168
19:41:52,2,4,0,20,0,2,28
19:41:53,0,0,0,0,750,17,767
19:41:53,0,0,70,20,750,15,855
19:41:54,0,4,140,20,750,2,916
19:41:55,2,0,70,0,750,17,839
19:41:55,2,0,70,20,0,2,94
19:41:56,2,4,0,0,0,15,21
19:41:57,2,0,0,20,0,15,37
19:41:57,2,4,70,0,750,17,843
19:41:58,2,0,140,20,750,15,927
19:41:59,2,0,140,0,750,0,892
19:41:59,2,0,70,20,0,0,92
19:42:00,2,4,140,20,750,2,918
19:42:01,2,0,70,0,0,17,89
19:42:01,2,4,70,0,750,17,843
19:42:02,2,0,70,20,0,0,92
19:42:03,2,0,140,0,0,15,157
19:42:03,0,4,140,20,0,15,179
19:42:04,2,4,0,0,750,0,756
19:42:05,2,0,70,20,750,17,859
19:42:05,0,0,0,20,750,2,772
19:42:06,0,0,0,20,750,0,770
19:42:07,2,4,70,20,750,2,848
19:42:07,0,0,70,20,750,15,855
19:42:08,2,0,70,20,0,15,107
19:42:09,0,4,70,0,0,17,91
19:42:09,2,0,70,20,0,0,92
19:42:10,0,4,140,20,0,2,166
19:42:11,2,4,70,0,750,2,828
19:42:11,0,0,0,20,0,15,35
19:42:12,2,0,70,20,0,17,109
19:42:13,0,0,140,20,750,2,912
19:42:13,2,0,140,20,0,17,179
19:42:14,2,0,70,20,0,0,92
19:42:15,2,4,0,20,0,15,41
19:42:15,0,4,70,0,0,0,74
19:42:16,2,4,0,0,0,15,21
19:42:17,0,0,0,0,750,2,752
19:42:17,0,4,70,0,0,0,74
19:42:18,2,4,70,20,0,0,96
19:42:19,2,4,140,0,750,17,913
19:42:19,2,4,70,20,0,2,98
19:42:20,0,0,140,0,750,2,892
19:42:21,2,0,0,20,0,2,24
19:42:21,0,4,140,0,0,15,159
19:42:22,2,4,140,0,750,15,911
19:42:23,0,0,140,20,750,0,910
19:42:23,0,4,140,20,0,17,181
19:42:24,2,0,70,0,750,15,837
19:42:25,2,4,70,20,0,2,98
19:42:25,0,0,140,0,750,17,907
19:42:26,0,4,0,20,0,2,26
19:42:27,0,0,0,20,0,2,22
19:42:27,2,4,70,20,0,17,113
19:42:28,2,0,0,20,750,0,772
19:42:29,2,4,140,0,0,15,161
19:42:29,2,4,70,20,0,2,98
19:42:30,2,0,140,0,750,2,894
19:42:31,2,4,140,0,750,2,898
19:42:31,2,4,140,0,750,2,898
19:42:32,0,4,70,20,0,17,111
19:42:33,2,0,140,0,750,17,909
19:42:33,2,0,140,20,0,17,179
19:42:34,0,4,70,0,750,2,826
19:42:35,0,0,0,0,0,2,2
19:42:35,0,4,0,20,0,15,39
19:42:36,2,0,70,20,750,17,859
19:42:37,0,4,70,0,750,0,824
19:42:37,0,0,140,0,0,0,140
19:42:38,0,4,70,20,0,17,111
19:42:39,2,0,140,0,750,15,907
19:42:39,0,4,70,20,750,15,859
19:42:40,0,4,70,0,750,0,824
19:42:41,2,4,70,0,0,0,76
19:42:41,2,4,70,0,0,17,93
19:42:42,2,4,70,20,750,15,861
19:42:43,2,0,140,20,750,2,914
19:42:43,0,0,140,20,0,2,162
19:42:44,0,4,70,20,0,17,111
19:42:45,2,4,0,20,0,0,26
19:42:45,2,4,70,20,750,2,848
19:42:46,0,0,0,20,0,0,20
19:42:47,2,4,70,20,0,17,113
19:42:47,2,0,140,20,750,2,914
19:42:48,0,0,70,20,0,15,105
19:42:49,0,4,70,20,0,2,96
19:42:49,0,4,70,0,750,15,839
19:42:50,0,0,70,0,0,17,87
19:42:50,2,4,0,0,750,17,773
19:42:50,0,4,0,20,750,0,774
19:42:51,0,0,70,0,750,17,837
19:42:51,2,0,0,20,750,2,774
19:42:52,2,4,70,20,0,17,113
19:42:52,0,0,70,0,750,2,822
19:46:49,2,0,70,0,0,17,89
19:46:50,2,0,140,20,0,15,177
19:46:51,0,0,0,20,0,17,37
19:46:52,0,0,0,20,0,2,22
19:46:53,0,4,70,0,0,17,91
19:46:54,2,0,0,20,0,0,22
19:46:55,2,4,140,20,0,17,183
19:46:56,2,4,70,20,750,2,848
19:46:57,0,0,140,0,750,0,890
19:46:58,2,0,70,20,750,17,859
19:46:59,2,0,70,20,750,2,844
19:47:00,2,4,70,0,0,2,78
19:47:01,2,4,0,20,750,0,776
19:47:02,2,0,70,0,0,0,72
19:47:03,2,4,140,20,0,17,183
19:47:04,0,0,0,20,750,2,772
19:47:05,0,4,70,0,0,15,89
19:47:06,2,0,140,0,750,17,909
19:47:07,0,4,0,0,0,2,6
19:47:08,0,0,70,0,0,15,85
19:47:09,2,0,70,0,0,0,72
19:47:10,2,0,140,0,0,2,144
19:47:11,2,0,0,0,750,17,769
19:47:12,2,0,70,20,750,0,842
19:47:13,0,0,140,20,0,0,160
19:47:14,2,4,0,20,750,17,793
19:47:15,2,0,70,0,750,0,822
19:47:16,2,0,70,0,750,0,822
19:47:17,0,0,140,0,0,15,155
19:47:18,2,4,140,0,750,17,913
19:47:20,2,0,70,20,0,15,107
19:47:20,0,4,140,20,750,15,929
19:47:22,0,4,70,20,750,17,861
19:47:22,2,4,70,0,0,0,76
19:47:24,0,0,70,0,0,17,87
19:47:24,2,0,70,20,750,15,857
19:47:26,2,4,140,0,0,17,163
19:47:26,0,0,70,20,0,17,107
19:47:28,2,4,0,0,0,17,23
19:47:28,0,0,70,20,0,0,90
19:47:30,0,4,70,20,750,0,844
19:47:30,0,4,70,20,0,2,96
19:47:32,2,0,70,0,750,2,824
19:47:32,0,4,140,20,0,0,164
19:47:34,2,4,140,20,0,2,168
19:47:34,2,0,0,20,0,15,37
19:47:36,2,4,0,20,750,0,776
19:47:36,2,4,0,0,0,2,8
19:47:38,2,4,140,20,750,2,918
19:47:38,0,4,140,0,750,2,896
19:47:40,2,4,70,20,750,15,861
19:47:40,0,0,140,20,0,17,177
19:47:42,0,4,70,0,0,15,89
19:47:42,0,0,140,0,750,0,890
19:47:44,2,0,70,0,750,17,839
19:47:44,2,4,140,0,0,15,161
19:47:46,0,0,0,20,0,15,35
19:47:46,2,4,140,0,0,17,163
19:47:48,0,0,70,0,0,17,87
19:47:48,2,4,140,20,750,17,933
19:47:50,0,0,70,0,750,17,837
19:47:50,0,0,140,20,0,2,162
19:47:52,0,0,140,20,0,0,160
19:47:52,0,0,70,20,0,15,105
19:47:54,0,0,70,0,750,2,822
19:47:54,0,0,140,0,0,2,142
19:47:56,0,0,140,0,750,15,905
19:47:56,0,4,70,20,0,17,111
19:47:57,2,4,140,20,0,2,168
19:47:58,2,0,70,20,0,15,107
19:48:00,0,4,140,0,750,0,894
19:48:00,0,4,70,0,0,2,76
19:48:02,0,4,140,20,750,15,929
19:48:02,2,4,0,0,0,17,23
19:48:04,2,0,70,20,0,0,92
19:48:04,0,0,70,20,750,2,842
19:48:06,2,0,0,0,750,0,752
19:48:06,2,4,0,20,0,17,43
19:48:08,2,4,70,20,0,2,98
19:48:08,2,0,0,20,750,0,772
19:48:10,2,0,140,0,750,2,894
19:48:10,0,0,140,20,0,15,175
19:48:12,2,0,70,20,750,15,857
19:48:12,0,4,70,0,0,15,89
19:48:13,2,4,70,0,0,17,93
19:48:14,0,4,70,20,0,15,109
19:48:15,2,0,70,20,0,15,107
19:48:16,0,4,70,0,750,0,824
19:48:17,2,4,0,0,0,15,21
19:48:18,2,4,140,0,0,15,161
19:48:19,0,0,70,20,0,17,107
19:48:20,0,0,70,20,750,0,840
19:48:21,2,0,0,0,0,17,19
19:48:23,2,4,0,20,0,15,41
19:48:23,2,0,0,20,750,2,774
19:48:25,2,0,70,0,0,17,89
19:48:25,0,0,0,0,750,0,750
19:48:27,2,0,0,20,750,0,772
19:48:27,0,0,70,20,0,0,90
19:48:29,2,0,70,0,0,15,87
19:48:29,2,4,70,20,750,17,863
19:48:31,2,4,0,0,750,0,756
19:48:31,0,0,0,0,0,2,2
19:48:33,2,4,140,0,0,0,146
19:48:33,0,0,140,0,0,15,155
19:48:35,2,0,70,20,0,0,92
19:48:35,0,4,70,20,0,17,111
19:48:37,0,4,140,20,0,0,164
19:48:37,2,4,140,20,0,17,183
19:48:39,2,4,0,20,750,17,793
19:48:39,0,0,140,20,750,17,927
19:48:41,2,4,0,0,0,15,21
19:48:41,2,4,70,0,750,0,826
19:48:43,0,0,0,0,0,0,0
19:48:43,2,0,70,20,750,2,844
19:48:45,0,4,0,0,750,17,771
19:48:45,0,0,140,0,0,2,142
19:48:47,2,0,70,0,750,15,837
19:48:47,2,0,70,0,750,17,839
19:48:49,0,0,70,20,0,17,107
19:48:49,0,4,0,20,0,17,41
19:48:51,2,4,70,20,750,0,846
19:48:51,2,0,70,20,0,0,92
19:48:53,0,4,70,20,750,17,861
19:48:53,0,4,140,0,750,0,894
19:48:55,0,4,70,0,750,17,841
19:48:55,0,0,70,20,750,0,840
19:48:57,2,0,70,20,0,2,94
19:48:57,2,0,70,20,750,2,844
19:48:59,0,4,0,0,0,2,6
19:48:59,2,0,70,0,750,17,839
19:49:01,2,4,70,20,0,0,96
19:49:01,0,4,70,20,750,17,861
19:49:03,0,4,70,20,0,17,111
19:49:03,2,4,70,20,0,2,98
19:49:05,0,4,70,20,750,2,846
19:49:05,0,0,140,20,750,2,912
19:49:07,0,0,70,0,0,2,72
19:49:07,0,0,140,0,0,0,140
19:49:09,0,4,70,20,750,0,844
19:49:09,0,0,140,0,750,17,907
19:49:11,0,4,70,20,0,0,94
19:49:11,2,0,70,0,0,15,87
19:49:13,0,0,70,0,0,0,70
19:49:13,0,0,140,20,0,17,177
19:49:15,0,0,0,0,750,15,765
19:49:15,0,0,0,20,750,15,785
19:49:17,0,0,70,0,0,2,72
19:49:17,0,4,0,20,750,2,776
19:49:19,0,0,0,20,750,2,772
19:49:19,0,4,140,20,750,17,931
19:49:21,2,0,0,0,0,0,2
19:49:21,2,4,70,20,0,0,96
19:49:23,2,0,140,0,0,17,159
19:49:23,2,4,70,20,750,0,846
19:49:25,2,0,140,0,750,2,894
19:49:25,2,0,70,20,0,0,92
19:49:27,0,0,70,0,0,2,72
19:49:27,2,4,0,20,0,17,43
19:49:29,0,0,0,20,0,17,37
19:49:29,0,0,140,20,0,17,177
19:49:31,0,4,0,20,0,15,39
19:49:31,2,4,0,20,0,17,43
19:49:34,0,0,140,20,750,17,927
19:49:34,0,0,70,20,0,2,92
19:49:34,2,4,140,0,0,17,163
19:49:34,2,4,70,0,750,0,826
19:49:36,0,4,70,0,0,17,91
19:55:08,2,0,70,20,0,2,94
19:55:11,0,0,140,0,0,2,142
19:55:11,2,0,70,20,750,0,842
19:55:11,0,4,0,0,750,15,769
19:55:12,0,4,0,0,750,2,756
19:55:13,2,4,0,20,750,0,776
19:55:14,0,4,140,20,750,15,929
19:55:15,0,0,70,20,0,2,92
19:55:16,2,4,0,20,0,0,26
19:55:17,0,0,140,20,750,15,925
19:55:18,2,4,0,0,750,15,771
19:55:19,0,0,70,0,750,15,835
19:55:20,0,0,70,0,0,17,87
19:55:23,2,4,0,20,0,15,41
19:55:23,0,4,0,20,750,0,774
19:55:25,2,4,0,0,750,0,756
19:55:25,2,0,70,20,750,2,844
19:55:27,2,0,70,0,750,15,837
19:55:27,2,4,70,20,0,17,113
19:55:29,2,4,70,0,0,15,91
19:55:29,2,4,70,0,750,15,841
19:55:32,2,4,140,20,0,15,181
19:55:35,0,0,0,20,0,0,20
19:55:37,0,0,0,0,750,15,765
19:55:39,0,4,0,0,750,17,771
19:55:41,2,0,70,20,0,15,107
19:55:44,0,4,140,20,750,15,929
19:55:46,2,0,0,0,0,2,4
19:55:49,2,4,70,20,750,15,861
19:55:51,2,0,140,20,750,0,912
19:55:54,0,0,0,20,750,2,772
19:55:56,0,0,140,20,0,15,175
19:55:58,0,0,140,0,750,2,892
19:56:00,0,4,70,20,0,15,109
19:56:05,0,4,70,0,750,0,824
19:56:08,0,0,70,0,750,2,822
19:56:10,0,0,70,0,750,17,837
19:56:14,2,4,70,0,750,17,843
19:56:17,2,0,70,0,0,15,87
19:56:21,0,0,70,0,0,15,85
19:56:25,0,4,70,0,750,0,824
19:56:29,2,4,0,20,750,15,791
19:56:30,2,0,140,20,750,2,914
19:56:33,2,4,0,20,0,15,41
19:56:37,2,0,140,20,0,17,179
19:56:40,0,4,0,0,750,0,754
19:56:45,0,0,70,20,750,17,857
19:56:49,2,0,70,20,0,2,94
19:56:52,2,4,0,20,750,2,778
19:56:56,0,4,70,20,750,2,846
19:56:59,2,0,140,0,750,0,892
19:57:04,2,0,70,0,750,0,822
19:57:07,0,0,0,0,0,17,17
19:57:12,0,0,70,20,0,17,107
19:57:17,2,0,0,0,0,0,2
19:57:21,0,4,140,0,0,15,159
19:57:25,0,0,0,20,750,17,787
19:57:30,0,4,70,0,0,17,91
19:57:30,0,4,0,20,750,17,791
19:57:38,2,4,70,20,0,0,96
19:57:38,0,0,0,20,0,2,22
19:57:44,2,4,140,0,0,17,163
19:57:46,0,0,70,0,750,2,822
19:57:46,2,4,0,20,0,15,41
19:57:46,0,4,70,20,0,17,111
19:57:51,0,0,70,20,0,15,105
19:57:53,0,4,0,20,750,15,789
19:57:54,0,4,0,0,750,15,769
19:57:57,2,0,70,0,750,2,824
19:57:57,0,0,70,0,750,15,835
19:57:57,0,4,70,20,750,2,846
19:57:59,2,0,70,0,750,2,824
19:57:59,2,4,70,0,0,15,91
19:58:05,0,4,70,20,750,2,846
19:58:07,2,0,140,0,750,17,909
19:58:08,2,0,70,20,0,17,109
19:58:10,0,0,0,0,750,15,765
19:58:10,2,0,70,0,750,17,839
19:58:12,0,4,70,0,750,15,839
19:58:12,2,4,70,0,0,0,76
19:58:14,0,0,70,0,0,17,87
19:58:16,2,4,70,20,750,2,848
19:58:18,0,4,70,20,750,0,844
19:58:21,0,4,0,0,0,2,6
19:58:22,2,4,140,0,0,17,163
19:58:24,2,4,70,20,750,15,861
19:58:24,2,4,0,0,750,0,756
19:58:26,2,4,140,20,0,2,168
19:58:26,2,4,140,20,750,2,918
19:58:27,0,0,70,0,750,17,837
19:58:30,2,0,70,20,0,15,107
19:58:30,0,0,0,20,750,0,770
19:58:32,2,0,0,20,0,17,39
19:58:32,2,0,140,20,0,2,164
19:58:34,2,4,70,20,750,2,848
19:58:34,0,4,70,20,0,0,94
19:58:36,2,0,70,0,750,15,837
19:58:36,2,0,0,20,0,15,37
19:58:38,0,0,70,0,0,2,72
19:58:40,2,0,0,0,0,15,17
19:58:42,2,0,70,20,0,0,92
19:58:45,2,4,70,0,750,17,843
19:58:49,0,4,140,20,0,15,179
19:58:52,2,0,70,20,750,17,859
19:58:55,2,0,70,20,750,2,844
19:58:58,2,4,70,20,0,0,96
19:59:01,0,4,70,0,750,2,826
19:59:04,2,0,140,0,0,15,157
19:59:06,0,0,70,0,0,17,87
19:59:09,0,4,70,0,0,15,89
19:59:12,2,4,70,0,0,0,76
19:59:16,2,0,70,20,750,2,844
19:59:18,0,4,0,0,0,0,4
19:59:20,0,0,140,0,0,17,157
19:59:24,2,4,70,0,0,15,91
19:59:26,2,0,0,20,750,17,789
19:59:29,0,4,70,0,0,0,74
19:59:33,0,0,0,0,0,0,0
19:59:36,0,4,140,20,750,17,931
19:59:45,0,0,140,20,0,0,160
19:59:46,0,4,70,0,0,17,91
19:59:48,2,4,0,0,0,15,21
19:59:49,0,4,70,20,750,0,844
19:59:50,0,4,70,20,750,0,844
19:59:51,0,4,140,0,0,15,159
19:59:53,0,4,0,20,0,2,26
19:59:53,0,4,140,0,750,0,894
19:59:54,0,0,0,20,0,17,37
19:59:56,0,0,70,20,0,15,105
19:59:56,2,0,140,20,750,0,912
19:59:57,2,0,70,0,750,17,839
19:59:58,2,0,70,20,750,0,842
19:59:59,0,0,0,20,0,2,22
20:00:00,0,0,140,20,0,0,160
20:00:01,0,4,140,0,0,0,144
20:00:02,0,0,140,20,750,0,910
20:00:03,2,0,70,0,750,17,839
20:00:04,2,0,0,20,0,0,22
20:00:05,2,0,0,0,750,2,754
20:00:06,0,0,70,20,0,15,105
20:00:07,0,0,70,0,750,2,822
20:00:08,0,4,0,20,0,17,41
20:00:09,2,4,0,20,750,17,793
20:00:10,0,4,70,20,750,2,846
20:00:11,0,4,70,0,0,17,91
20:00:12,0,0,70,0,750,17,837
20:00:13,0,0,140,0,750,15,905
20:00:14,2,0,140,0,750,17,909
20:00:15,2,4,70,20,750,2,848
20:00:16,2,0,70,0,0,17,89
20:00:17,2,4,140,20,750,17,933
20:00:18,0,4,70,20,0,17,111
20:00:19,2,0,70,0,750,0,822
20:00:20,0,4,140,20,750,0,914
20:00:21,0,4,140,20,750,15,929
20:00:22,2,0,0,20,750,15,787
20:00:23,2,4,70,20,0,2,98
20:00:24,2,4,70,0,750,15,841
20:00:25,2,4,70,20,0,0,96
20:00:26,0,0,70,20,750,0,840
20:00:27,2,0,70,20,0,17,109
20:00:28,2,4,70,20,750,15,861
20:00:29,2,0,140,0,750,17,909
20:00:30,2,0,140,20,750,17,929
20:00:31,0,0,0,20,0,0,20
20:00:32,0,4,70,0,0,0,74
20:00:33,2,4,70,20,750,15,861
20:00:34,0,0,0,20,750,17,787
20:00:35,2,4,0,0,0,2,8
20:00:36,0,0,0,0,750,15,765
20:00:37,2,4,70,0,750,2,828
20:00:38,0,4,140,20,0,0,164
20:00:39,0,4,140,0,750,0,894
20:00:40,2,0,70,0,750,0,822
20:00:41,0,4,70,0,0,0,74
20:00:42,0,4,0,0,750,15,769
20:00:43,2,0,0,20,750,15,787
20:00:44,0,0,140,0,750,15,905
20:00:45,0,4,70,0,750,17,841
20:00:46,0,0,70,0,0,2,72
20:00:47,2,4,70,0,750,0,826
20:00:48,2,0,70,0,0,17,89
20:00:49,0,4,140,0,750,17,911
20:00:50,2,0,140,20,0,0,162
20:00:51,0,4,0,20,0,2,26
20:00:52,2,4,0,20,0,17,43
20:00:53,0,0,70,0,0,0,70
20:00:54,2,4,0,0,0,15,21
20:00:55,2,0,0,20,750,17,789
20:00:56,0,4,140,20,0,17,181
20:00:57,2,4,140,0,750,17,913
20:00:58,2,4,70,0,750,15,841
20:00:59,2,4,140,20,0,15,181
20:01:00,2,4,140,20,0,0,166
20:01:01,2,4,70,20,0,0,96
20:01:02,2,4,70,20,0,15,111
20:01:03,0,4,70,20,0,15,109
20:01:04,2,0,70,0,0,0,72
20:01:05,0,0,140,20,750,17,927
20:01:06,0,0,70,20,0,17,107
20:01:07,2,4,70,20,0,15,111
20:01:08,2,0,0,20,0,17,39
20:01:09,2,4,140,20,0,0,166
20:01:10,0,0,140,0,750,15,905
20:01:11,2,0,70,20,0,0,92
20:01:12,2,4,70,20,0,0,96
20:01:13,0,0,140,0,0,17,157
20:01:14,0,0,70,20,0,17,107
20:01:15,0,4,140,0,0,17,161
20:01:16,0,0,140,0,0,15,155
20:01:17,0,4,0,0,0,17,21
20:01:18,0,4,140,0,0,2,146
20:01:19,0,0,70,20,750,2,842
20:01:20,0,4,140,0,0,15,159
20:01:21,0,4,70,0,0,17,91
20:01:22,0,0,0,20,750,2,772
20:01:23,0,0,70,20,0,0,90
20:01:24,0,4,70,0,750,15,839
20:01:25,0,0,140,0,750,2,892
20:01:26,2,0,0,0,750,15,767
20:01:27,0,4,0,0,750,15,769
20:01:28,2,4,0,0,0,0,6
20:01:29,0,0,140,20,750,17,927
20:01:30,0,0,70,20,0,2,92
20:01:31,2,0,70,0,0,0,72
20:01:32,0,0,70,20,750,15,855
20:01:33,0,4,70,20,0,15,109
20:01:34,0,4,70,20,0,15,109
20:01:35,0,0,70,20,750,2,842
20:01:36,0,4,70,0,750,0,824
20:01:37,2,0,70,0,750,17,839
20:01:38,0,4,70,20,750,0,844
20:01:39,0,0,140,0,0,15,155
20:01:40,0,4,140,20,750,2,916
20:01:41,2,4,70,0,0,15,91
20:01:42,0,0,70,0,0,15,85
20:01:43,0,4,70,0,0,0,74
20:01:44,0,4,70,0,0,15,89
20:01:45,2,4,140,20,0,17,183
20:01:46,0,4,70,20,0,17,111
20:01:47,2,4,140,20,750,15,931
20:01:48,0,0,70,20,750,15,855
20:01:49,0,4,70,0,750,15,839
20:01:50,2,4,140,0,750,15,911
20:01:51,2,0,70,0,750,15,837
20:01:52,2,0,70,20,750,2,844
20:01:53,0,4,70,0,0,15,89
20:01:54,0,0,140,20,0,2,162
20:01:55,0,4,70,20,0,15,109
20:01:56,2,4,140,0,750,0,896
20:01:57,2,4,70,0,0,0,76
20:01:58,0,0,140,20,750,2,912
20:01:59,2,4,140,20,0,0,166
20:02:00,2,4,140,0,750,17,913
20:02:01,0,4,70,0,0,0,74
20:02:02,2,0,0,20,750,0,772
20:02:03,2,0,140,0,0,2,144
20:02:04,2,4,70,20,750,17,863
20:02:05,0,0,0,20,0,15,35
20:02:06,0,0,140,20,0,2,162
20:02:07,0,4,140,20,0,17,181
20:02:08,2,0,0,20,0,17,39
20:02:09,0,0,0,20,750,17,787
20:02:10,2,0,70,20,0,2,94
20:02:11,0,0,0,20,0,15,35
20:02:12,0,4,70,0,0,0,74
20:02:13,2,4,140,20,750,2,918
20:02:14,0,0,0,0,0,15,15
20:02:15,0,0,70,0,750,15,835
20:02:16,2,0,70,20,750,0,842
20:02:17,2,0,140,0,750,0,892
20:02:18,0,0,70,20,750,0,840
20:02:19,0,0,70,0,0,2,72
20:02:20,2,0,70,0,0,17,89
20:02:21,2,4,140,20,0,0,166
20:02:22,0,0,70,20,750,17,857
20:02:23,0,0,140,20,750,15,925
20:02:24,0,0,70,0,0,0,70
20:02:25,2,4,70,0,0,15,91
20:02:26,0,0,70,20,0,0,90
20:02:27,0,4,140,20,0,15,179
20:02:28,0,0,140,20,750,15,925
20:02:29,0,4,70,0,0,15,89
20:02:30,0,0,140,20,0,0,160
20:02:31,2,0,70,20,0,0,92
20:02:32,0,4,70,20,750,15,859
20:02:33,2,0,0,20,750,15,787
20:02:34,2,0,70,20,750,2,844
20:02:35,0,0,70,0,0,17,87
20:02:36,2,4,70,0,750,17,843
20:02:37,2,4,140,0,0,17,163
20:02:38,0,4,70,0,750,0,824
20:02:39,2,0,140,0,750,0,892
20:02:40,2,0,70,0,750,0,822
20:02:41,2,0,0,20,750,17,789
20:02:42,0,0,140,0,0,2,142
20:02:43,0,4,70,20,750,17,861
20:02:44,0,4,70,20,0,2,96
20:02:45,2,0,140,0,0,15,157
20:02:46,2,4,70,0,750,17,843
20:02:47,0,0,70,20,750,17,857
20:02:48,0,4,70,0,750,0,824
20:02:49,2,0,70,20,750,0,842
20:02:50,2,0,70,0,750,15,837
20:02:51,2,0,0,0,0,2,4
20:02:52,0,4,0,0,0,17,21
20:02:53,0,0,70,20,0,15,105
20:02:54,2,4,0,20,0,0,26
20:02:55,0,4,70,20,750,17,861
20:02:56,2,4,0,0,0,0,6
20:02:57,0,0,0,20,750,2,772
20:02:58,0,0,70,0,750,15,835
20:02:59,2,4,140,20,0,17,183
20:03:00,2,4,0,20,750,17,793
20:03:01,2,0,70,0,0,15,87
20:03:02,0,4,140,0,750,17,911
20:03:03,2,4,70,0,750,17,843
20:03:04,0,0,0,0,0,17,17
20:03:05,2,0,70,0,0,0,72
20:03:06,0,0,0,20,750,0,770
20:03:07,0,4,0,20,750,0,774
20:03:08,2,4,140,20,750,15,931
20:03:09,0,4,70,20,0,0,94
20:03:10,2,0,70,0,0,15,87
20:03:11,2,0,140,0,750,17,909
20:03:12,2,0,0,20,0,15,37
20:03:13,2,0,0,20,750,2,774
20:03:14,2,4,70,20,0,0,96
20:03:15,2,0,70,20,0,17,109
20:03:16,0,0,70,0,750,17,837
20:03:17,2,4,140,0,0,17,163
20:03:18,2,0,0,20,0,2,24
20:03:19,2,0,70,20,0,17,109
20:03:20,0,4,70,0,750,2,826
20:03:21,0,4,140,20,750,0,914
20:03:22,2,0,0,0,750,15,767
20:03:23,0,0,70,0,750,15,835
20:03:24,0,4,70,0,750,2,826
20:03:25,2,4,70,20,0,2,98
20:03:26,2,0,0,0,750,17,769
20:03:27,2,4,70,20,0,0,96
20:03:28,0,4,70,20,0,2,96
20:03:29,2,0,70,20,0,15,107
20:03:30,0,4,140,0,750,2,896
20:03:31,0,4,70,20,750,15,859
20:03:32,0,0,0,20,750,0,770
20:03:33,2,0,140,20,750,0,912
20:03:34,2,4,70,0,0,0,76
20:03:35,2,4,0,20,0,17,43
20:03:36,0,4,70,0,0,15,89
20:03:37,2,0,70,20,0,17,109
20:03:38,2,0,140,20,750,15,927
20:03:39,0,4,70,20,0,17,111
20:03:40,0,4,70,20,0,2,96
20:03:41,2,0,0,0,0,17,19
20:03:42,0,4,0,20,0,2,26
20:03:43,2,4,70,0,0,15,91
20:03:44,2,0,70,0,0,0,72
20:03:45,2,4,140,20,0,2,168
20:03:46,0,4,140,20,0,2,166
20:03:47,2,0,70,0,0,0,72
20:03:48,0,4,70,20,0,17,111
20:03:49,0,0,70,20,0,2,92
20:03:50,2,0,70,20,0,2,94
20:03:51,2,4,70,20,0,17,113
20:03:52,2,4,140,20,750,17,933
20:03:53,2,0,70,20,750,15,857
20:03:54,0,0,70,0,750,2,822
20:03:55,0,0,140,0,0,15,155
20:03:56,2,0,70,20,750,15,857
20:03:57,0,0,0,20,750,17,787
20:03:58,0,4,70,20,0,17,111
20:03:59,2,0,140,0,750,2,894
20:04:00,2,4,0,0,0,15,21
20:04:01,0,0,70,0,0,0,70
20:04:02,2,0,70,20,0,17,109
20:04:03,2,4,140,0,0,17,163
20:04:04,0,4,70,0,750,2,826
20:04:05,2,4,0,0,0,15,21
20:04:06,0,4,140,20,0,2,166
20:04:07,0,0,70,20,0,0,90
20:04:08,0,4,0,0,750,2,756
20:04:09,0,4,70,20,0,0,94
20:04:10,0,4,0,20,0,17,41
20:04:11,2,4,70,0,0,17,93
20:04:12,0,0,70,0,750,15,835
20:04:13,0,4,70,0,0,0,74
20:04:14,0,4,70,0,0,2,76
20:04:15,0,0,0,0,0,2,2
20:04:16,0,4,0,0,0,2,6
20:04:17,0,0,0,0,0,15,15
20:04:18,0,0,140,0,750,2,892
20:04:19,2,0,70,20,750,17,859
20:04:20,0,0,0,0,0,15,15
20:04:21,2,4,140,0,0,2,148
20:04:22,2,4,140,20,750,17,933
20:04:23,0,4,0,0,0,2,6
20:04:24,0,4,70,20,0,2,96
20:04:25,0,0,140,20,750,2,912
20:04:26,2,4,70,20,0,17,113
20:04:27,2,0,0,20,0,0,22
20:04:28,2,4,70,0,750,15,841
20:04:29,0,4,70,0,750,0,824
20:04:30,2,4,0,20,750,17,793
20:04:31,2,4,140,20,750,0,916
20:04:32,0,4,70,0,750,0,824
20:04:33,2,0,140,20,750,2,914
20:04:34,2,0,70,0,750,17,839
20:04:35,0,4,0,20,0,2,26
20:04:36,0,4,0,0,750,2,756
20:04:37,2,0,70,0,0,15,87
20:04:38,2,0,70,0,750,15,837
